id,release_date,original_title,title,collection,collection_id,budget,revenue,runtime,popularity,vote_average,vote_count,adult,belongs_to_collection,genres,production_companies,spoken_languages,status,tagline,overview,imdb_id,production_countries,original_language
11430,2004-02-06,The Lion King 1½,The Lion King 1½,The Lion King Collection,94032,0,1465,77,40.633,6.6,2963,False,"{'id': 94032, 'name': 'The Lion King Collection', 'poster_path': '/oG1heUs503GV6xBnFhgyYTGWm05.jpg', 'backdrop_path': '/A9IEaj9cPAwEgFnTmteB70oxgJY.jpg'}","[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]","[{'id': 5391, 'logo_path': '/o5AcK10ViutenSa4XTD18ClCEWe.png', 'name': 'DisneyToon Studios', 'origin_country': 'US'}, {'id': 3475, 'logo_path': '/jTPNzDEn7eHmp3nEXEEtkHm6jLg.png', 'name': 'Disney Television Animation', 'origin_country': 'US'}, {'id': 126540, 'logo_path': '/eNwCQbBPAfDL8U4JUvBgyaKtth2.png', 'name': 'Walt Disney Home Video', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,You Don't Know The ½ Of It!,Timon the meerkat and Pumbaa the warthog are best pals and the unsung heroes of the African savanna. This prequel to the smash Disney animated adventure takes you back -- way back -- before Simba's adventure began. You'll find out all about Timon and Pumbaa and tag along as they search for the perfect home and attempt to raise a rambunctious lion cub.,tt0318403,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
9732,1998-10-24,The Lion King II: Simba's Pride,The Lion King II: Simba's Pride,The Lion King Collection,94032,0,0,81,68.533,6.949,4387,False,"{'id': 94032, 'name': 'The Lion King Collection', 'poster_path': '/oG1heUs503GV6xBnFhgyYTGWm05.jpg', 'backdrop_path': '/A9IEaj9cPAwEgFnTmteB70oxgJY.jpg'}","[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]","[{'id': 3475, 'logo_path': '/jTPNzDEn7eHmp3nEXEEtkHm6jLg.png', 'name': 'Disney Television Animation', 'origin_country': 'US'}, {'id': 5391, 'logo_path': '/o5AcK10ViutenSa4XTD18ClCEWe.png', 'name': 'DisneyToon Studios', 'origin_country': 'US'}, {'id': 126540, 'logo_path': '/eNwCQbBPAfDL8U4JUvBgyaKtth2.png', 'name': 'Walt Disney Home Video', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The Circle of Life Continues...,"The circle of life continues for Simba, now fully grown and in his rightful place as the king of Pride Rock. Simba and Nala have given birth to a daughter, Kiara who's as rebellious as her father was. But Kiara drives her parents to distraction when she catches the eye of Kovu, the son of the evil lioness, Zira. Will Kovu steal Kiara's heart?",tt0120131,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
8587,1994-06-24,The Lion King,The Lion King,The Lion King Collection,94032,45000000,763455561,89,128.612,8.257,18311,False,"{'id': 94032, 'name': 'The Lion King Collection', 'poster_path': '/oG1heUs503GV6xBnFhgyYTGWm05.jpg', 'backdrop_path': '/A9IEaj9cPAwEgFnTmteB70oxgJY.jpg'}","[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]","[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 171656, 'logo_path': '/4UBohOtIr9DtxylH48Qsg6aDow6.png', 'name': 'Walt Disney Feature Animation', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The greatest adventure of all is finding our place in the Circle of Life.,"Young lion prince Simba flees when his father is killed by his usurper uncle. Years after the betrayal and tragedy, a grown-up and mature Simba returns to claim his rightful place on the throne.",tt0110357,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
137106,2014-02-06,The Lego Movie,The Lego Movie,The Lego Movie Collection,325470,60000000,470759687,100,37.978,7.4,7829,False,"{'id': 325470, 'name': 'The Lego Movie Collection', 'poster_path': '/qwuwukEjuh6Zs51NnhtPVriARey.jpg', 'backdrop_path': '/vAyMNou7M2SOXjPIzLhltTvAqD1.jpg'}","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 41624, 'logo_path': '/wzKxIeQKlMP0y5CaAw25MD6EQmf.png', 'name': 'RatPac Entertainment', 'origin_country': 'US'}, {'id': 4081, 'logo_path': '/9Q0SyrhQD61wWbz5KJOkL6tu2mg.png', 'name': 'LEGO', 'origin_country': 'DK'}, {'id': 2723, 'logo_path': '/rB0dyszYRRR3SAG1tfNRzXoYDYq.png', 'name': 'Lin Pictures', 'origin_country': 'US'}, {'id': 829, 'logo_path': '/aXqwCvJSCDbTclkxAYfsT1l4Dsa.png', 'name': 'Vertigo Entertainment', 'origin_country': 'US'}, {'id': 25120, 'logo_path': '/gBFx9mk2berTzRAyuZFKjxB7zz3.png', 'name': 'Warner Bros. Pictures Animation', 'origin_country': 'US'}, {'id': 8089, 'logo_path': '/kEUAzsG2hZcCV7rmSCozgLhGWaa.png', 'name': 'Animal Logic', 'origin_country': 'AU'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The story of a nobody who saved everybody.,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from conquering the universe.",tt1490017,"[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
280217,2019-02-06,The Lego Movie 2: The Second Part,The Lego Movie 2: The Second Part,The Lego Movie Collection,325470,99000000,199603202,107,25.345,6.681,2201,False,"{'id': 325470, 'name': 'The Lego Movie Collection', 'poster_path': '/qwuwukEjuh6Zs51NnhtPVriARey.jpg', 'backdrop_path': '/vAyMNou7M2SOXjPIzLhltTvAqD1.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'id': 829, 'logo_path': '/aXqwCvJSCDbTclkxAYfsT1l4Dsa.png', 'name': 'Vertigo Entertainment', 'origin_country': 'US'}, {'id': 25120, 'logo_path': '/gBFx9mk2berTzRAyuZFKjxB7zz3.png', 'name': 'Warner Bros. Pictures Animation', 'origin_country': 'US'}, {'id': 77973, 'logo_path': '/9y5lW86HnxKUZOFencYk3TIIRCM.png', 'name': 'Lord Miller', 'origin_country': 'US'}, {'id': 118854, 'logo_path': '/g9LPNlQFoDcHjfnvrEqFmeIaDrZ.png', 'name': 'Rideback', 'origin_country': 'US'}, {'id': 4081, 'logo_path': '/9Q0SyrhQD61wWbz5KJOkL6tu2mg.png', 'name': 'LEGO', 'origin_country': 'DK'}, {'id': 231732, 'logo_path': '/kEUAzsG2hZcCV7rmSCozgLhGWaa.png', 'name': 'Animal Logic', 'origin_country': 'CA'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,They come in pieces.,"It's been five years since everything was awesome and the citizens are facing a huge new threat: LEGO DUPLO® invaders from outer space, wrecking everything faster than they can rebuild.",tt3513498,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
390043,2017-08-16,The Hitman's Bodyguard,The Hitman's Bodyguard,The Hitman's Bodyguard Collection,608101,30000000,176586701,118,31.36,6.895,6165,False,"{'id': 608101, 'name': ""The Hitman's Bodyguard Collection"", 'poster_path': '/7LSrP9MURgzqHFFzcQ8jndUasaF.jpg', 'backdrop_path': '/8FgE8oDOkldI9iAM6FxcByIlROz.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 48738, 'logo_path': None, 'name': 'Campbell Grobman Films', 'origin_country': 'US'}, {'id': 94235, 'logo_path': None, 'name': 'East Light Media', 'origin_country': 'HK'}, {'id': 74795, 'logo_path': '/vcCcVEglw9nVcYeZf6xZzA4s1O3.png', 'name': 'Nu Boyana Film Studios', 'origin_country': 'BG'}, {'id': 23011, 'logo_path': None, 'name': 'Tom de Mol Productions', 'origin_country': 'NL'}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}, {'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Media', 'origin_country': 'US'}, {'id': 342, 'logo_path': '/kZ99mxyNvNgyAFjm7rcl9vfYmU8.png', 'name': 'Davis Films', 'origin_country': 'FR'}, {'id': 197838, 'logo_path': None, 'name': 'Cristal Pictures', 'origin_country': 'CA'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 72441, 'logo_path': None, 'name': 'TIK Films', 'origin_country': 'HK'}]","[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Everyone's out to get them... If they don't kill each other first.,"The world’s top bodyguard gets a new client, a hitman who must testify at the International Court of Justice. They must put their differences aside and work together to make it to the trial on time.",tt1959563,"[{'iso_3166_1': 'BG', 'name': 'Bulgaria'}, {'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
522931,2021-06-14,Hitman's Wife's Bodyguard,Hitman's Wife's Bodyguard,The Hitman's Bodyguard Collection,608101,70000000,70060492,100,31.729,6.7,2273,False,"{'id': 608101, 'name': ""The Hitman's Bodyguard Collection"", 'poster_path': '/7LSrP9MURgzqHFFzcQ8jndUasaF.jpg', 'backdrop_path': '/8FgE8oDOkldI9iAM6FxcByIlROz.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 74795, 'logo_path': '/vcCcVEglw9nVcYeZf6xZzA4s1O3.png', 'name': 'Nu Boyana Film Studios', 'origin_country': 'BG'}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Media', 'origin_country': 'US'}, {'id': 342, 'logo_path': '/kZ99mxyNvNgyAFjm7rcl9vfYmU8.png', 'name': 'Davis Films', 'origin_country': 'FR'}, {'id': 48738, 'logo_path': None, 'name': 'Campbell Grobman Films', 'origin_country': 'US'}, {'id': 2801, 'logo_path': '/bswb1PLLsKDUXMLgy42bZtCtIde.png', 'name': 'Film i Väst', 'origin_country': 'SE'}, {'id': 18230, 'logo_path': '/la7GdaztdxKjJ22IUKn6zHjKKa0.png', 'name': 'Filmgate Films', 'origin_country': 'SE'}]","[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Hit me baby, one more time.","The world’s most lethal odd couple – bodyguard Michael Bryce and hitman Darius Kincaid – are back on another life-threatening mission. Still unlicensed and under scrutiny, Bryce is forced into action by Darius's even more volatile wife, the infamous international con artist Sonia Kincaid. As Bryce is driven over the edge by his two most dangerous protectees, the trio get in over their heads in a global plot and soon find that they are all that stand between Europe and a vengeful and powerful madman.",tt8385148,"[{'iso_3166_1': 'BG', 'name': 'Bulgaria'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
90,1984-12-05,Beverly Hills Cop,Beverly Hills Cop,Beverly Hills Cop Collection,85861,14000000,316360478,105,35.483,7.199,4143,False,"{'id': 85861, 'name': 'Beverly Hills Cop Collection', 'poster_path': '/whjkHIzJ0Kiei6V7z5NaIyvFKQm.jpg', 'backdrop_path': '/k0DEUZqbB9bVcm2NsVaMkdd4Vs8.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]","[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 30, 'logo_path': None, 'name': 'Eddie Murphy Productions', 'origin_country': 'US'}, {'id': 10288, 'logo_path': '/Aszf09kIVXR6cwG9lwjZIawbYVS.png', 'name': 'Don Simpson/Jerry Bruckheimer Films', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"He's been chased, thrown through a window and arrested. Eddie Murphy is a Detroit cop on vacation in Beverly Hills.","Fast-talking, quick-thinking Detroit street cop Axel Foley has bent more than a few rules and regs in his time, but when his best friend is murdered, he heads to sunny Beverly Hills to work the case like only he can.",tt0086960,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
96,1987-05-18,Beverly Hills Cop II,Beverly Hills Cop II,Beverly Hills Cop Collection,85861,28000000,299965036,103,22.626,6.51,2525,False,"{'id': 85861, 'name': 'Beverly Hills Cop Collection', 'poster_path': '/whjkHIzJ0Kiei6V7z5NaIyvFKQm.jpg', 'backdrop_path': '/k0DEUZqbB9bVcm2NsVaMkdd4Vs8.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'id': 30, 'logo_path': None, 'name': 'Eddie Murphy Productions', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 10288, 'logo_path': '/Aszf09kIVXR6cwG9lwjZIawbYVS.png', 'name': 'Don Simpson/Jerry Bruckheimer Films', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Axel Foley is back. Back where he doesn't belong.,"Axel Foley returns to the land of sunshine and palm trees to investigate the near-fatal shooting of police Captain Andrew Bogomil. With the help of Sgt. Taggart and Det. Rosewood, they soon uncover that the shooting is associated with a series of ""alphabet"" robberies masterminded by a heartless weapons kingpin—and the chase is on.",tt0092644,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
306,1994-05-24,Beverly Hills Cop III,Beverly Hills Cop III,Beverly Hills Cop Collection,85861,50000000,119208989,105,21.401,5.873,1888,False,"{'id': 85861, 'name': 'Beverly Hills Cop Collection', 'poster_path': '/whjkHIzJ0Kiei6V7z5NaIyvFKQm.jpg', 'backdrop_path': '/k0DEUZqbB9bVcm2NsVaMkdd4Vs8.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'id': 30, 'logo_path': None, 'name': 'Eddie Murphy Productions', 'origin_country': 'US'}, {'id': 2767, 'logo_path': None, 'name': 'Mace Neufeld Productions', 'origin_country': 'US'}, {'id': 211576, 'logo_path': None, 'name': 'Robert Rehme Productions', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,In for the ride of his life.,"When his boss is killed, Detroit cop Axel Foley finds evidence that the murderer had ties to a California amusement park called Wonder World. Returning to sunny Beverly Hills once more, Foley reunites with Detective Billy Rosewood to solve the case. Along with Billy's new partner, Detective Jon Flint, they discover that Wonder World is being used as a front for a massive counterfeiting ring.",tt0109254,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
280180,2024-06-20,Beverly Hills Cop: Axel F,Beverly Hills Cop: Axel F,Beverly Hills Cop Collection,85861,150000000,0,118,81.583,6.754,1089,False,"{'id': 85861, 'name': 'Beverly Hills Cop Collection', 'poster_path': '/whjkHIzJ0Kiei6V7z5NaIyvFKQm.jpg', 'backdrop_path': '/k0DEUZqbB9bVcm2NsVaMkdd4Vs8.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'id': 10288, 'logo_path': '/Aszf09kIVXR6cwG9lwjZIawbYVS.png', 'name': 'Don Simpson/Jerry Bruckheimer Films', 'origin_country': 'US'}, {'id': 30, 'logo_path': None, 'name': 'Eddie Murphy Productions', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"Forty years after his unforgettable first case in Beverly Hills, Detroit cop Axel Foley returns to do what he does best: solve crimes and cause chaos.",tt3083016,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
479,2000-06-15,Shaft,Shaft,Shaft (Reboot) Collection,608103,46000000,107626125,99,23.952,6.016,1265,False,"{'id': 608103, 'name': 'Shaft (Reboot) Collection', 'poster_path': '/iNs3WpagrJ4tDoR9paeasEt7CmQ.jpg', 'backdrop_path': '/hK9ASFeu7ba6PVWrKkyqjaLvk4V.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 258, 'logo_path': '/tMI4xPwgxfNaNId3h9dOcHGU1NI.png', 'name': 'Scott Rudin Productions', 'origin_country': 'US'}, {'id': 1947, 'logo_path': None, 'name': 'New Deal Productions', 'origin_country': 'US'}, {'id': 12145, 'logo_path': None, 'name': 'Shaft Productions', 'origin_country': 'US'}, {'id': 3859, 'logo_path': None, 'name': 'Munich Film Partners & Company (MFP) GHS Productions', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"Still the man, any questions?","New York police detective John Shaft arrests Walter Wade Jr. for a racially motivated slaying. But the only eyewitness disappears, and Wade jumps bail for Switzerland. Two years later Wade returns to face trial, confident his money and influence will get him acquitted -- especially since he's paid a drug kingpin to kill the witness.",tt0162650,"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
486131,2019-06-14,Shaft,Shaft,Shaft (Reboot) Collection,608103,30000000,21360215,111,33.317,6.538,1706,False,"{'id': 608103, 'name': 'Shaft (Reboot) Collection', 'poster_path': '/iNs3WpagrJ4tDoR9paeasEt7CmQ.jpg', 'backdrop_path': '/hK9ASFeu7ba6PVWrKkyqjaLvk4V.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]","[{'id': 1302, 'logo_path': '/zC3b70ixHh89qJIikLQPEvLqbPM.png', 'name': 'Davis Entertainment', 'origin_country': 'US'}, {'id': 12, 'logo_path': '/2ycs64eqV5rqKYHyQK0GVoKGvfX.png', 'name': 'New Line Cinema', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,More Shaft than you can handle.,"JJ, aka John Shaft Jr., may be a cyber security expert with a degree from MIT, but to uncover the truth behind his best friend’s untimely death, he needs an education only his dad can provide. Absent throughout JJ’s youth, the legendary locked-and-loaded John Shaft agrees to help his progeny navigate Harlem’s heroin-infested underbelly.",tt4463894,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
201937,1994-11-09,Prehysteria! 2,Prehysteria! 2,Prehysteria Collection,640872,0,0,82,2.511,4.1,19,False,"{'id': 640872, 'name': 'Prehysteria Collection', 'poster_path': '/fmwPXs3N113aaPIG0fbbCbMhcWp.jpg', 'backdrop_path': '/jepsf1oreExn846Zkcdhph3NvPF.jpg'}","[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 4867, 'logo_path': '/ifNDQE2NMX3QAJgX0517FZMkLq5.png', 'name': 'Full Moon Entertainment', 'origin_country': ''}, {'id': 7616, 'logo_path': None, 'name': 'Moonbeam Entertainment', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,The oldest party animals are back!,"A rich boy desperate for attention makes friends with the dinosaurs of ""Prehysteria!"". Prehysteria! 2",tt0110885,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
